          current_epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     91,                0.61636,                 1.0727,                0.53903,                 1.1287,                0.90416,                0.83435,                0.85834,                0.72863,                0.90912,                0.83288,                0.86423,                0.71822,                0.64212,                 1.3104,                0.63656,                 1.0812,               0.001109,               0.001109,               0.001109
                     92,                0.61331,                 1.0698,                0.53543,                 1.1265,                0.91136,                0.83088,                0.86174,                0.73069,                0.91209,                0.83174,                0.86649,                0.71627,                0.63456,                 1.4092,                0.62221,                 1.0679,              0.0010991,              0.0010991,              0.0010991
                     93,                0.60191,                 1.0448,                0.52217,                 1.1193,                0.90995,                0.83608,                0.86217,                0.73828,                 0.9109,                0.83695,                0.86476,                0.72232,                0.62176,                   1.31,                0.61236,                 1.0587,              0.0010892,              0.0010892,              0.0010892
                     94,                0.60366,                  1.071,                0.52885,                 1.1231,                0.91651,                0.81883,                0.86168,                0.72837,                0.91848,                0.82079,                0.86331,                0.71376,                0.63754,                 1.3324,                0.62198,                 1.0784,              0.0010793,              0.0010793,              0.0010793
                     95,                0.60375,                 1.0439,                0.52688,                 1.1207,                0.89708,                0.81353,                0.85214,                0.71816,                 0.8922,                0.82551,                0.85948,                0.71588,                0.65123,                 1.4115,                0.63565,                 1.0819,              0.0010694,              0.0010694,              0.0010694
                     96,                0.60413,                 1.0566,                0.52235,                 1.1201,                0.91462,                0.81093,                0.85225,                0.72453,                0.90893,                0.81365,                0.85564,                0.71813,                0.63681,                 1.3946,                0.64659,                 1.0688,              0.0010595,              0.0010595,              0.0010595
                     97,                0.60212,                 1.0409,                0.51917,                 1.1167,                0.90727,                0.83161,                 0.8559,                0.72604,                0.90504,                0.83955,                0.86197,                0.71703,                0.64245,                 1.3853,                 0.6247,                  1.077,              0.0010496,              0.0010496,              0.0010496
                     98,                0.59649,                  1.055,                 0.5218,                 1.1169,                0.89388,                0.83348,                0.85194,                0.72265,                0.89557,                0.83781,                0.85783,                0.71337,                0.63167,                 1.3832,                0.64726,                 1.0615,              0.0010397,              0.0010397,              0.0010397
                     99,                0.59733,                   1.05,                0.51761,                 1.1154,                0.89243,                0.83348,                0.85986,                0.73452,                0.89429,                0.83521,                0.86685,                  0.724,                0.62078,                 1.3931,                0.60558,                  1.054,              0.0010298,              0.0010298,              0.0010298
                    100,                0.60319,                 1.0596,                 0.5202,                 1.1181,                0.89413,                0.82654,                0.85795,                 0.7336,                0.89311,                0.83435,                0.86499,                0.72488,                0.61709,                  1.349,                0.62035,                 1.0436,              0.0010199,              0.0010199,              0.0010199
