                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     98,                 1.7675,                0.89121,                 1.1627,                0.85459,                0.80814,                 0.8596,                0.46395,                 1.9018,                0.91467,                  1.135,              0.0026892,              0.0026892,              0.0026892
                     99,                 1.7717,                0.89204,                 1.1705,                0.85728,                0.80431,                0.85916,                0.46365,                 1.9069,                0.90685,                 1.1358,              0.0026131,              0.0026131,              0.0026131
                    100,                 1.7588,                0.88637,                 1.1542,                0.87597,                 0.8009,                 0.8627,                0.45936,                 1.9119,                 0.9146,                 1.1362,              0.0025369,              0.0025369,              0.0025369
                    101,                 1.7619,                0.88993,                 1.1616,                0.86464,                0.81753,                0.86453,                0.46397,                 1.9189,                0.91828,                 1.1358,              0.0024608,              0.0024608,              0.0024608
                    102,                 1.7464,                0.88287,                 1.1558,                0.87808,                0.81845,                0.86814,                0.46733,                 1.8987,                0.90802,                 1.1327,              0.0023846,              0.0023846,              0.0023846
                    103,                 1.7565,                0.88508,                 1.1603,                0.87766,                0.82468,                0.87123,                0.46898,                 1.9113,                0.89883,                 1.1346,              0.0023085,              0.0023085,              0.0023085
                    104,                 1.7579,                0.88746,                 1.1633,                0.87075,                0.81118,                0.86034,                0.46087,                  1.904,                0.90137,                 1.1321,              0.0022323,              0.0022323,              0.0022323
                    105,                 1.7534,                0.88317,                 1.1565,                0.87087,                0.79886,                0.85551,                0.45695,                 1.8801,                0.90768,                 1.1252,              0.0021562,              0.0021562,              0.0021562
                    106,                  1.759,                0.88914,                  1.162,                0.86642,                 0.8047,                0.85767,                0.46146,                 1.8892,                0.91066,                 1.1297,                0.00208,                0.00208,                0.00208
                    107,                 1.7378,                0.87249,                 1.1574,                0.86848,                0.81797,                0.87042,                0.46892,                 1.8808,                0.90327,                 1.1277,              0.0020038,              0.0020038,              0.0020038
                    108,                 1.7366,                0.86765,                 1.1538,                 0.8667,                0.82109,                0.87032,                0.46695,                 1.8855,                0.90329,                 1.1259,              0.0019277,              0.0019277,              0.0019277
                    109,                 1.7467,                 0.8764,                 1.1574,                0.86487,                0.81952,                0.86796,                0.46863,                 1.8903,                0.89634,                 1.1249,              0.0018515,              0.0018515,              0.0018515
                    110,                  1.734,                0.87124,                  1.152,                0.86186,                0.81824,                0.86686,                0.46702,                  1.904,                0.89519,                 1.1264,              0.0017754,              0.0017754,              0.0017754
